pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
675,-8.073.735,-34.898.216,118.923.333.333.333,100.723.333.333.333,936.566.666.666.667,107.823.333.333.333,128.356.666.666.667,130.19,1,0,2,0,2,1
1765,-8.069.142,-34.900.517,126.756.666.666.667,118.523.333.333.333,121.39,124.856.666.666.667,129.456.666.666.667,111.79,1,1,2,1,2,1
1632,-8.069.491,-34.895.054,111.023.333.333.333,124.79,112.356.666.666.667,118.756.666.666.667,109.823.333.333.333,115.69,0,1,2,1,1,0
1908,-8.068.729,-3.489.735,118.39,111.19,117.19,109.79,126.89,102.19,0,1,2,1,1,1
2506,-8.065.421,-34.886.696,128.756.666.666.667,129.456.666.666.667,131.656.666.666.667,128.59,120.623.333.333.333,128.09,1,2,4,2,0,1
1916,-8.068.711,-34.891.041,130.456.666.666.667,133.823.333.333.333,130.19,118.156.666.666.667,85.59,117.79,0,1,3,1,0,1
555,-807.443,-34.890.228,951.233.333.333.333,133.923.333.333.333,123.656.666.666.667,113.49,121.356.666.666.667,135.923.333.333.333,1,0,3,0,1,2
443,-8.075.289,-34.892.365,113.856.666.666.667,125.59,126.39,100.523.333.333.333,124.756.666.666.667,140.923.333.333.333,1,0,3,0,1,2
2795,-806.301,-34.901.348,140.44,128.89,133.54,127.29,127.49,126.44,2,2,3,2,2,1
455,-8.075.187,-34.900.101,122.69,113.24,131.69,127.49,136.59,136.59,2,1,1,1,2,2
735,-8.073.223,-34.896.416,102.056.666.666.667,115.323.333.333.333,109.323.333.333.333,107.99,118.856.666.666.667,129.023.333.333.333,1,0,2,0,2,1
2379,-806.584,-34.892.139,142.423.333.333.333,132.49,133.156.666.666.667,129.423.333.333.333,102.056.666.666.667,118.723.333.333.333,0,2,3,2,0,0
1827,-8.068.959,-34.895.988,101.956.666.666.667,119.89,111.356.666.666.667,103.823.333.333.333,118.256.666.666.667,112.323.333.333.333,0,1,2,1,1,0
771,-8.073.096,-34.896.351,106.423.333.333.333,101.99,121.823.333.333.333,101.39,125.09,129.923.333.333.333,1,0,2,0,1,1
1983,-8.068.571,-34.897.327,105.723.333.333.333,111.49,120.29,113.59,130.623.333.333.333,995.233.333.333.333,0,1,2,1,1,0
1226,-807.079,-34.892.605,975.566.666.666.667,123.723.333.333.333,128.223.333.333.333,105.423.333.333.333,111.656.666.666.667,113.823.333.333.333,0,1,3,1,1,1
1547,-8.069.696,-34.890.579,118.39,129.79,128.74,112.44,105.44,106.59,0,1,3,1,0,1
1283,-8.070.611,-34.896.862,98.44,112.99,117.59,103.74,126.29,117.09,0,1,2,1,1,1
2130,-8.067.765,-34.896.698,115.69,106.223.333.333.333,108.39,923.566.666.666.667,115.156.666.666.667,106.756.666.666.667,0,1,2,1,1,0
519,-8.074.624,-3.489.024,111.94,128.14,132.515,104.59,126.415,149.54,1,0,3,0,1,2
746,-8.073.198,-34.896.347,953.566.666.666.667,110.69,916.566.666.666.667,111.29,123.99,131.056.666.666.667,1,0,2,0,2,1
296,-8.076.035,-34.894.558,113.44,101.39,126.34,104.79,123.79,137.29,1,0,2,0,2,2
2616,-8.064.404,-34.885.319,110.09,138.89,133.29,116.523.333.333.333,133.69,140.156.666.666.667,1,2,5,2,0,1
1335,-8.070.432,-3.489.677,108.356.666.666.667,113.19,117.723.333.333.333,98.89,125.89,118.323.333.333.333,0,1,2,1,1,1
1337,-8.070.423,-34.896.446,98.89,116.39,118.223.333.333.333,983.233.333.333.333,128.39,120.456.666.666.667,0,1,2,1,1,1
753,-8.073.183,-34.896.324,927.233.333.333.333,114.49,96.29,103.79,122.59,128.823.333.333.333,1,0,2,0,2,1
1861,-8.068.857,-34.891.121,127.723.333.333.333,134.356.666.666.667,131.39,115.59,840.233.333.333.333,122.923.333.333.333,0,1,3,1,0,1
1602,-8.069.567,-3.489.492,103.29,122.69,115.09,111.49,103.89,114.74,0,1,2,1,1,1
1383,-8.070.183,-34.900.925,122.256.666.666.667,125.456.666.666.667,122.423.333.333.333,127.49,133.056.666.666.667,125.456.666.666.667,1,1,1,1,2,1
1111,-8.071.501,-34.891.926,103.54,112.915,125.74,97.89,105.865,134.19,0,1,3,1,1,1
1212,-8.070.819,-34.890.694,112.59,115.99,121.99,100.24,93.59,131.04,0,1,3,1,1,1
1373,-8.070.251,-34.893.616,107.323.333.333.333,121.956.666.666.667,117.123.333.333.333,109.156.666.666.667,111.29,103.89,0,1,3,1,1,1
1780,-8.069.102,-3.489.579,108.015,124.09,121.19,109.265,109.965,117.29,0,1,2,1,1,0
2121,-8.067.875,-34.896.702,119.04,109.49,107.34,92.34,118.99,106.44,0,1,2,1,1,0
2099,-8.068.026,-34.890.621,127.256.666.666.667,131.156.666.666.667,130.723.333.333.333,119.256.666.666.667,98.99,129.023.333.333.333,0,1,3,1,0,1
452,-8.075.218,-34.892.143,108.956.666.666.667,122.656.666.666.667,127.723.333.333.333,988.233.333.333.333,124.723.333.333.333,132.69,1,0,3,0,1,2
1984,-8.068.571,-34.896.629,104.69,113.856.666.666.667,113.523.333.333.333,107.79,125.79,96.19,0,1,2,1,1,0
814,-8.072.906,-34.896.633,104.432.857.142.857,108.804.285.714.286,119.918.571.428.571,997.757.142.857.143,122.29,125.59,1,0,2,0,2,1
65,-8.077.327,-34.898.586,123.356.666.666.667,831.566.666.666.667,120.956.666.666.667,120.923.333.333.333,131.223.333.333.333,137.256.666.666.667,2,0,1,0,2,2
1046,-807.203,-34.900.715,116.39,109.19,115.74,106.44,135.79,127.09,1,1,1,1,2,1
431,-8.075.368,-34.900.051,122.99,109.49,118.19,128.123.333.333.333,140.19,139.39,2,1,1,1,2,2
1166,-8.071.118,-34.900.826,122.323.333.333.333,129.123.333.333.333,119.156.666.666.667,131.79,134.89,129.99,1,1,1,1,2,1
551,-8.074.463,-34.890.217,97.29,132.39,122.456.666.666.667,114.423.333.333.333,115.056.666.666.667,134.09,1,0,3,0,1,2
88,-8.077.181,-3.489.817,119.64,87.69,117.84,124.49,131.64,131.69,2,0,1,0,2,2
407,-8.075.452,-3.489.629,113.523.333.333.333,111.856.666.666.667,135.79,113.756.666.666.667,123.123.333.333.333,133.89,1,0,2,0,2,2
512,-8.074.667,-34.900.291,117.023.333.333.333,125.156.666.666.667,100.59,127.823.333.333.333,137.723.333.333.333,140.123.333.333.333,1,1,1,1,2,2
2902,-8.061.284,-34.903.976,135.04,120.29,134.44,133.14,128.84,130.79,2,3,3,3,3,1
887,-807.261,-34.894.653,862.566.666.666.667,121.923.333.333.333,114.456.666.666.667,109.256.666.666.667,117.423.333.333.333,132.523.333.333.333,0,0,2,0,1,1
1980,-8.068.574,-34.897.015,111.59,116.79,121.756.666.666.667,102.056.666.666.667,125.456.666.666.667,112.756.666.666.667,0,1,2,1,1,0
1621,-8.069.521,-34.890.854,117.34,131.59,126.34,116.24,104.44,108.79,0,1,3,1,0,1
2854,-8.062.372,-34.887.772,137.909.512.195.122,13.328.756.097.561,143.329.024.390.244,143.668.048.780.488,139.738.780.487.805,147.258.292.682.927,1,3,4,3,0,1
1070,-8.071.877,-34.900.734,120.356.666.666.667,120.29,123.856.666.666.667,115.956.666.666.667,136.623.333.333.333,130.456.666.666.667,1,1,1,1,2,1
224,-8.076.381,-34.895.527,113.123.333.333.333,908.233.333.333.333,134.823.333.333.333,113.39,130.656.666.666.667,139.123.333.333.333,1,0,2,0,2,2
2436,-8.065.794,-34.890.148,135.365,130.415,134.265,131.84,99.615,124.04,0,2,4,2,0,0
2396,-8.065.822,-34.890.881,136.623.333.333.333,133.99,135.99,137.723.333.333.333,116.556.666.666.667,124.456.666.666.667,0,2,4,2,0,0
2907,-8.061.189,-34.904.556,137.34,118.74,132.84,133.34,125.29,134.79,2,3,3,3,3,2
2928,-8.060.637,-34.905.296,137.09,124.14,127.99,130.29,134.39,136.04,2,3,3,3,3,2
461,-8.075.146,-34.891.918,114.456.666.666.667,126.723.333.333.333,128.223.333.333.333,97.39,126.156.666.666.667,139.423.333.333.333,1,0,3,0,1,2
2229,-8.066.916,-34.896.221,117.59,116.523.333.333.333,118.723.333.333.333,115.29,129.523.333.333.333,106.123.333.333.333,0,1,3,1,1,0
983,-8.072.402,-34.893.658,100.54,130.49,114.84,107.49,115.99,127.19,0,0,2,0,1,1
709,-8.073.418,-3.489.399,879.233.333.333.333,112.023.333.333.333,107.956.666.666.667,922.233.333.333.333,111.556.666.666.667,103.656.666.666.667,1,0,2,0,1,1
1390,-8.070.146,-34.897.236,108.223.333.333.333,120.523.333.333.333,116.556.666.666.667,113.823.333.333.333,125.256.666.666.667,105.756.666.666.667,0,1,2,1,1,1
59,-8.077.353,-348.988,120.223.333.333.333,797.566.666.666.667,122.923.333.333.333,118.39,129.223.333.333.333,136.856.666.666.667,2,0,1,0,2,2
893,-8.072.602,-34.891.079,105.29,127.44,112.99,107.74,109.79,135.84,0,0,3,0,1,1
1943,-8.068.651,-34.897.255,111.09,115.69,112.423.333.333.333,107.923.333.333.333,124.856.666.666.667,105.656.666.666.667,0,1,2,1,1,0
2856,-8.062.366,-34.887.783,136.59,129.523.333.333.333,137.89,142.423.333.333.333,145.29,147.59,1,3,4,3,0,1
942,-8.072.495,-34.892.353,112.49,124.39,113.04,96.94,103.24,134.64,0,0,3,0,1,1
2574,-8.064.889,-34.894.112,136.69,112.94,126.89,126.79,115.84,115.59,0,2,3,2,0,0
788,-8.072.995,-34.896.603,102.056.666.666.667,107.556.666.666.667,126.69,102.723.333.333.333,126.356.666.666.667,133.69,1,0,2,0,2,1
1844,-8.068.906,-34.889.633,126.19,128.34,131.14,110.69,101.39,141.09,0,1,3,1,0,1
177,-8.076.508,-34.896.191,114.49,929.566.666.666.667,129.49,116.223.333.333.333,132.156.666.666.667,138.89,1,0,2,0,2,2
201,-8.076.427,-3.489.571,117.156.666.666.667,99.89,134.056.666.666.667,120.39,133.256.666.666.667,140.756.666.666.667,1,0,2,0,2,2
2040,-8.068.396,-34.889.698,121.956.666.666.667,134.056.666.666.667,136.756.666.666.667,117.056.666.666.667,107.923.333.333.333,130.923.333.333.333,0,1,4,1,0,1
1445,-8.069.984,-34.894.127,107.956.666.666.667,122.223.333.333.333,119.423.333.333.333,107.756.666.666.667,109.156.666.666.667,106.69,0,1,3,1,1,1
797,-8.072.939,-3.489.571,105.79,122.89,108.956.666.666.667,111.823.333.333.333,123.223.333.333.333,126.223.333.333.333,1,0,2,0,1,1
1193,-8.070.944,-34.896.862,91.79,119.99,117.49,113.156.666.666.667,123.79,122.423.333.333.333,0,1,2,1,1,1
966,-8.072.448,-3.489.069,104.756.666.666.667,121.856.666.666.667,121.756.666.666.667,101.39,989.566.666.666.667,134.49,0,1,3,1,1,1
370,-8.075.607,-34.896.236,116.856.666.666.667,109.056.666.666.667,131.49,122.723.333.333.333,126.323.333.333.333,133.89,1,0,2,0,2,2
1959,-8.068.609,-34.889.317,122.623.333.333.333,132.89,133.723.333.333.333,124.923.333.333.333,102.423.333.333.333,133.656.666.666.667,0,1,4,1,0,1
1914,-8.068.715,-34.897.923,96.99,111.49,118.623.333.333.333,109.29,128.49,986.566.666.666.667,1,1,2,1,1,1
523,-8.074.599,-3.489.019,112.856.666.666.667,124.456.666.666.667,131.423.333.333.333,100.923.333.333.333,131.09,149.656.666.666.667,1,0,3,0,1,2
1300,-8.070.552,-34.900.898,126.723.333.333.333,125.156.666.666.667,119.923.333.333.333,121.656.666.666.667,134.79,127.756.666.666.667,1,1,1,1,2,1
1310,-8.070.524,-34.896.927,977.233.333.333.333,115.323.333.333.333,119.723.333.333.333,106.456.666.666.667,123.856.666.666.667,115.523.333.333.333,0,1,2,1,1,1
1454,-8.069.956,-34.890.182,102.79,138.24,114.69,119.29,105.84,127.59,0,1,3,1,0,1
2234,-8.066.894,-34.894.615,122.89,124.09,126.54,124.09,120.09,97.44,0,1,3,1,1,0
1777,-8.069.118,-34.895.737,105.723.333.333.333,115.956.666.666.667,117.056.666.666.667,105.256.666.666.667,119.89,116.39,0,1,2,1,1,0
2245,-8.066.825,-34.894.756,123.315,125.115,127.315,126.365,123.74,101.39,0,1,3,1,1,0
1784,-806.909,-34.891.289,121.19,133.056.666.666.667,137.123.333.333.333,118.556.666.666.667,848.233.333.333.333,135.123.333.333.333,0,1,3,1,0,1
1253,-8.070.709,-348.922,106.556.666.666.667,128.323.333.333.333,120.523.333.333.333,112.156.666.666.667,105.79,121.69,0,1,3,1,1,1
2241,-806.687,-34.894.665,122.023.333.333.333,127.69,127.056.666.666.667,125.99,125.356.666.666.667,954.233.333.333.333,NA,1,3,1,1,0
